Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A
1708.82935,39.5536423,2494.37085,34.9998474,2202.177,223.124023,2530.6582,3082.21582,1323.41382,1821.02917,1524.198,4758.83496,1407.55176,21.9702721,1908.43347,142.908096,2906.59668,235.748291,1894.3667,30.6367874,2116.21533,3590.85791,1416.62354,2557.92139,1229.38159,59.1158867,1136.33875,60.5225563,2125.76392,14.9250031,2445.43555,15.8429146,824.96405,6400.15625
1518.45215,53.5011292,2517.71216,51.9394875,2412.54565,251.55545,2949.14258,3380.47754,2693.92725,3051.88892,2056.06226,4864.94287,1337.46863,16.3793564,1689.14795,97.787384,2422.8335,73.0752945,1917.32642,28.192997,1829.18311,4079.52075,1856.27942,2395.47485,1269.14978,76.1985779,1020.41962,75.6502151,2346.08643,27.0962715,2331.00659,21.3384628,871.336487,5352.66406
1419.30579,16.4747238,2851.45044,107.479095,2642.6792,215.780731,1797.16345,2365.14795,2335.66772,2866.16089,1806.22339,5368.17334,1501.0238,27.0009041,1935.51782,82.3616943,2881.00244,248.575211,2040.62463,53.9541245,1627.62402,3481.31665,1970.24341,2848.31519,1335.58508,69.9996948,1067.90063,94.0084457,2015.04236,23.150444,2248.40649,18.7516212,1000.78583,4951.3457
1663.82788,52.4163246,2462.05322,83.9710236,2256.38159,244.486328,1905.47705,1727.78369,2100.25317,4491.03125,1452.44604,3732.88403,1432.80029,8.24928284,1669.00159,90.920929,2489.29272,327.908997,2247.50049,40.5669212,2436.81665,3615.40308,1681.02979,2059.59082,1306.20007,81.372261,1008.53442,53.6322594,2284.74146,12.0639801,2061.21216,7.02142715,963.044189,5609.98926
1703.23853,36.3588333,2880.58521,121.307373,2306.0083,215.196609,2062.4519,2524.24487,2530.98022,3510.77319,1748.7168,4527.85498,1615.3335,12.9699707,2038.82458,192.117691,3224.76636,354.707245,1987.74341,207.328796,2150.21362,4152.67969,1786.76843,2666.37793,1346.63586,88.0479813,1263.60657,59.9741936,2539.9209,24.3186951,2300.41748,22.5782394,937.926758,6234.22852
1420.85547,43.618679,2952.82593,58.5794449,2127.26587,184.118744,2914.14258,3427.5769,2079.04565,3011.33398,1674.80713,2311.17017,1386.47559,10.8599663,1839.92383,144.505493,3117.33496,164.0439,2021.14587,56.1237335,1830.20825,3977.2749,1627.02795,2108.24023,1296.84204,60.749054,1169.57422,47.7194786,2331.94824,12.421608,2341.354,25.4750252,999.724854,5618.90625
1397.27588,20.5278397,2805.41187,74.5654144,3099.84692,180.768967,2157.4021,2210.00903,2555.4895,3847.90894,1768.38635,4614.26953,1736.6886,268.042084,1936.3761,184.631348,3077.37598,179.970261,2375.47168,59.3304634,1941.82397,1449.06042,1440.71582,2080.69092,1388.4187,85.0796661,1123.27332,70.977211,2164.2207,21.4219093,2173.41187,11.5394592,924.360779,6294.29834
1709.50891,25.3081322,2679.46729,34.9164009,3014.14722,198.960297,1505.35107,2067.57788,2078.47363,3753.70972,2085.29224,5291.021,1374.18506,19.800663,2178.34717,109.755997,2810.10864,239.908691,1893.41309,48.5062599,2082.58618,3688.78833,1763.20081,2229.72632,1659.94165,129.914276,1141.83423,68.9983368,2361.84595,24.1518021,2260.56567,26.0829926,897.479065,5667.04297
1620.92444,30.2672386,2789.7478,56.1714172,2269.31567,152.313705,2368.87939,2473.3186,2311.86157,3418.81519,1792.40698,5734.56299,1291.93066,26.0949135,1606.85779,148.117538,2957.09375,137.710571,2260.27954,68.3784485,2415.00146,3755.2356,1416.09912,2038.38354,1329.11206,98.1092453,1174.30688,65.2194061,2154.69604,25.5703926,2341.73535,27.680397,1020.24078,5476.66553
1586.28223,26.2260437,3270.82861,76.007843,2083.02734,57.2443008,2270.79395,3155.91089,2645.18262,3568.33936,1847.49365,2450.20386,1466.6676,21.1834908,1840.26953,114.452835,2454.93652,125.849243,2768.93384,64.2061234,1605.55835,2947.48535,1794.70776,2320.64722,1276.6123,75.1614532,1090.57422,54.5859337,2434.65894,20.5278397,2155.74512,5.37633896,932.168945,4792.64258
1433.2533,37.5509262,2969.27686,60.1410866,2836.14404,123.238564,2208.13745,2977.95532,1682.57947,2343.57129,2309.96606,6007.18262,1777.08862,20.3371048,1981.09155,101.709366,3269.85132,193.107132,2394.85498,36.3349915,2172.11255,1685.01135,1515.37659,1562.5,1406.76501,99.7304916,972.664368,58.1145287,2151.98999,31.1493874,2230.70386,22.8404999,899.982422,5217.30176
1713.77661,56.71978,2830.89868,72.6103821,1776.75488,85.3896179,2828.32373,3067.63647,2503.81226,2414.17896,708.580017,127.542023,1450.96777,19.8364258,1492.83411,77.5337219,2408.76685,304.138672,2091.19312,40.5788422,1828.76587,3780.23389,1615.81042,1766.026,1307.71399,64.5041504,1120.15015,46.8730927,2182.49561,27.7280807,2240.58618,9.62018967,937.902954,5101.64502
1605.06958,39.1721725,3206.24121,51.2599945,1821.41064,121.176239,2835.64331,3127.96826,2562.43945,3451.00171,1589.83472,5341.41064,1580.89404,27.525425,1595.35413,137.042999,3577.81641,191.497803,2311.6709,17.1899796,2174.84229,3938.43652,1701.43848,2007.5321,1220.61963,92.7090607,1082.27734,51.1407852,2286.35083,19.7172165,2353.83521,17.7502632,998.270508,6616.84277
1738.76282,30.6129456,3278.31519,51.3553619,2031.68396,68.0565796,2170.53882,2016.21057,2235.42456,3583.96777,1699.8053,4935.46729,1355.76721,29.4327736,2343.1062,163.030624,3083.7417,224.602219,2111.08911,26.3094902,2007.67517,3701.53198,1825.73792,2326.47656,1352.35791,65.6962433,1278.40039,49.1976738,2286.8396,16.450882,2589.97681,39.2436981,958.085083,5477.64307
1358.27063,37.3244286,3007.70996,75.0184021,2242.94653,72.4315643,2183.03198,3046.50073,1663.1842,3188.86035,1452.36255,4540.9082,1211.33325,11.2056732,2065.87305,227.820877,3381.74097,154.912476,2378.47559,36.1800194,1744.56836,3511.8938,1951.28918,1862.69287,1792.44275,105.798248,1132.53589,82.89814,2399.94531,21.4099884,2183.74731,10.0135803,936.484314,6087.00537
1390.46912,18.286705,2879.09497,73.3852386,2362.66846,55.3965569,2876.53198,3037.27393,2148.89038,3400.96948,2146.62549,1077.99768,1385.24768,2.72989273,1819.34839,127.041336,3670.26318,186.347961,1970.35071,8.47578049,1752.24548,3818.72656,1513.6123,1966.55994,1180.625,68.7122345,1048.27881,63.3835793,2225.02954,24.9505043,2045.54797,1.88350677,1114.07043,4529.65479
1543.45032,48.0532646,2751.24316,74.6965408,2768.09937,72.9799271,3255.31958,3006.23169,2360.55859,2493.7749,1521.802,4171.84814,1586.42529,9.56058502,2321.5293,136.399261,2729.4873,152.051453,2691.66235,28.026104,2104.44922,3918.52856,892.245789,1158.8573,1453.19702,51.0454178,1086.83105,47.5168228,2446.07935,27.5850296,2518.88037,20.8735466,1164.6748,5531.70459
1506.30469,156.176086,2643.72827,46.7777252,2255.08203,78.4277954,2208.51904,3080.53491,2285.69507,2595.13867,1669.44263,4962.70654,1711.63086,7.25984573,1993.73962,169.563293,2327.62109,178.956985,2238.55981,45.2280045,2030.34875,3646.11157,1674.40173,2298.00928,1381.88599,136.780731,1078.58179,42.9987907,2140.31934,18.465519,2277.15967,34.0938568,868.284729,6273.35303
1723.39673,21.6722488,2437.04321,74.6011734,2671.56372,68.2949982,2224.89844,3495.37134,1768.13599,3254.17529,1903.2478,2666.0918,1423.09668,34.9521637,1803.8988,163.996216,2953.98242,185.859207,2114.67749,30.3506851,1655.60242,3283.04761,1632.48779,2306.33032,1268.32727,55.2415848,1198.68518,41.4967537,2533.26904,10.240078,2281.70166,12.254715,764.811035,6663.47754
1561.90393,37.2648239,2575.6001,66.5068665,2237.98755,77.009201,2164.53076,2993.1665,2588.05762,3619.50391,1687.70557,5337.20264,1096.76123,89.8838043,1900.80408,308.060638,2974.60547,361.907471,2451.45557,37.6582146,2064.35913,4441.46387,1760.70923,2047.51489,1467.06104,108.551979,1218.66467,92.9474792,2387.27319,34.8806381,2131.35474,5.20944595,983.762756,5554.69971
1896.98938,23.5438347,2627.33691,73.9216766,2216.35107,92.2322235,2743.61377,3139.19775,2654.5166,3386.08032,1641.45227,4934.34668,1390.14722,12.2785568,1590.51416,134.897232,2343.52344,166.869171,2111.91187,34.0819359,1543.11658,3950.02368,1857.23303,2574.18164,1412.70166,83.3153687,1004.87469,87.6188278,2410.32837,15.4137611,2225.19629,9.39369202,1027.47681,5720.13867
2269.82837,19.4072723,2686.30981,57.0297241,4291.66553,87.4042511,2568.698,3129.20801,2226.85327,2692.91406,1588.05847,5128.94385,1184.8092,4.60147858,1794.83887,192.141541,2812.02783,203.943253,2425.95679,10.6811523,1860.29675,4558.20557,1612.49634,1568.55579,1530.27771,71.0010529,1314.50891,111.556053,2206.23022,16.0932541,2551.90137,20.2178955,933.706787,6030.60742
1737.61841,22.7451324,3096.7356,47.1234322,1539.96948,47.6360321,2388.46533,2767.93237,2115.4165,3981.93604,2006.85266,5568.34912,2052.86743,11.8732452,1727.89099,150.39444,3181.38599,203.883652,2325.72559,25.2842903,2116.42969,3376.15015,1916.62317,2138.19751,1327.14514,109.648705,1010.62061,82.9935074,2638.06592,37.2648239,2760.51758,9.87052917,848.042969,6159.62744
1658.07007,10.1804733,2859.72363,45.5260277,2623.73682,53.5011292,2122.55713,2137.26758,2493.02393,3655.63623,1897.37085,5430.59131,1412.03406,19.3953514,2044.85657,273.513794,3227.96118,182.116028,2398.33594,14.6389008,1730.59705,4062.74805,1294.70825,907.099243,1635.92102,80.406662,934.934631,51.7964363,2194.0708,6.72340393,2385.49707,22.3755836,946.378723,5486.75049
1690.50696,23.651123,2896.27319,133.299835,3030.33594,60.4867935,2859.17529,3300.92896,2476.00073,3843.95117,1617.40784,5106.74707,1303.99463,8.58306885,1942.67029,160.336487,3290.2478,407.433502,2166.85522,30.5891037,2125.93066,3508.87769,1899.63574,2423.5249,1346.05164,108.885765,1037.78833,48.3393669,2876.68701,13.923645,2087.00903,8.40425491,860.500366,5819.11816
1892.61438,27.859211,2910.55444,59.2112541,3182.88794,43.4279442,1946.0321,2804.38672,2628.82715,3563.45166,1948.63086,5609.72705,1392.63867,24.3663788,1670.09827,234.913818,2890.34839,185.585022,2067.95923,37.5270844,1951.47986,3835.89258,1718.22314,2554.69092,1278.93689,78.3085785,1101.31506,95.8204269,2626.76489,32.3414803,2251.91113,10.7645988,873.422607,4639.54199
1945.19763,40.7099724,3122.55615,44.7273254,2526.43823,49.5553017,1201.72498,1656.28198,2610.6001,3629.85132,1949.03613,5176.90186,1265.04895,39.601326,1607.02466,176.155563,2756.0354,236.690048,1984.71545,34.0938568,2006.87646,4181.94531,1664.32861,2113.75952,1310.32471,72.1931458,1110.48218,62.4537468,2154.61255,14.8296356,2610.02783,21.3027,804.030884,4880.77393
1862.08484,31.7931175,2590.26294,57.2919846,2000.42725,19.3595886,2646.85156,1328.08691,2627.76611,2097.53516,1588.51147,5040.3833,1266.90869,13.9355659,1734.43555,91.5050507,3314.31616,280.129913,1963.92542,32.4606895,2076.08936,3388.73853,1922.54785,2029.75269,1419.49658,77.0330429,1131.57031,48.6493111,2108.60962,13.3633614,2396.8457,11.6944313,733.685486,3001.32031
1574.81433,65.612793,2807.59326,72.7653503,1877.89197,68.2949982,2943.2417,3322.64893,2165.09106,2061.98682,1589.20288,4228.44873,1231.42004,15.9978867,2006.10156,138.187408,2668.86938,143.182281,2185.33276,27.8830528,1968.52686,3188.02588,1706.922,2502.70361,1271.37903,101.494789,1175.98767,80.2636108,2522.27783,21.1834908,1440.91846,17.1065331,1127.82715,6022.04785
1791.69177,79.1072845,2532.56567,61.1662865,2389.80054,73.8620758,2248.4541,2265.03613,2709.22192,3144.39526,1758.57544,613.260254,1307.09412,21.469593,1638.0072,130.53418,3088.93921,73.2779541,2420.55664,48.2201576,2181.1604,3930.25879,1788.97375,2703.49976,1229.33386,62.4299049,1204.63367,48.5897064,2517.52148,24.497509,2386.36743,13.2679939,898.909546,5686.99854
1597.16602,48.0651855,3136.12231,111.341476,2560.24609,51.5818596,2705.57397,2711.54639,2625.7395,3655.93433,1769.8645,3463.41138,1448.44055,32.6991081,2456.60547,148.916245,2976.35791,134.325027,1945.06641,18.119812,2117.15698,3871.08325,1504.63586,3437.37598,1341.52173,66.9240952,1179.71899,59.9384308,2168.21436,19.0496445,2147.48389,13.3037567,1093.04187,6331.52734
1650.29761,48.3989716,2802.82495,89.6573029,2103.50757,83.9829407,2361.83398,2870.10669,2459.16846,3371.34595,1872.49182,5485.91602,1282.39392,14.3408775,1783.53784,192.642212,2193.66553,108.385086,2026.00952,13.7090683,1765.7041,3794.94434,1400.73303,1729.63147,403.761871,73.5640564,1117.42017,61.0232353,2621.28125,23.9014626,2250.75488,21.8272209,1127.69604,5342.85303
1793.47998,20.4801559,2977.2998,47.0876694,2256.22656,16.4628029,2507.00708,2352.26147,1786.43469,3641.2478,1704.90747,5233.2876,1287.78223,36.1800194,2169.41846,122.940536,2880.8833,209.259979,2115.24951,28.8724899,1682.23376,3598.94043,1416.80237,305.485718,1475.42957,91.8030701,1045.22705,79.1907349,2103.45972,21.3027,2091.33618,14.3766403,1006.80591,5589.55664
1612.11487,70.1546631,2848.88745,75.4594803,2019.02393,32.1626663,1814.93762,3369.22412,2567.69653,3159.33228,1882.07629,5488.39551,1513.3739,13.6375427,2146.95923,160.920624,3386.54517,734.341125,2258.37231,29.5042992,1808.69104,4479.03857,1781.48743,2602.12427,1843.17822,96.5952911,1142.97864,69.6897507,2335.44116,26.5479088,2504.39648,25.6896019,904.023621,6043.12402
1799.2616,66.3518906,3105.59277,58.889389,3117.323,50.3540039,1945.71021,2740.76465,2426.15942,2740.44287,1788.98572,3431.22485,1315.16455,16.5343285,1901.25708,112.2117,2866.5542,198.73381,2631.50928,25.6896019,2117.52661,4165.11279,1867.75928,2325.89233,1334.10693,60.0337982,1094.38892,72.1096954,2170.45557,16.2959099,2110.86279,40.4477119,858.151917,4742.03809
1772.60632,25.1531601,3055.46533,64.1107559,2092.36133,333.476074,2060.99756,2860.39111,1799.66687,2412.33105,1518.73828,5387.29443,1496.58923,33.3189964,1916.06287,109.910965,3152.48975,294.017792,2206.61157,44.5842743,2272.95166,3898.08423,1908.85071,2589.90527,1429.08093,68.5691833,1080.08386,90.098381,2045.3811,25.510788,2238.83398,25.5465508,893.318665,4965.35303
1401.48401,59.9503517,2896.48779,82.0279083,2582.75269,72.7653503,3338.50391,3768.56323,2225.07715,3593.34937,1722.24048,5082.76221,1414.41821,16.0217285,1660.39465,191.080566,2984.16626,144.720078,2596.58105,20.7901001,2139.03198,3819.573,1813.59058,2552.80737,1293.77844,106.525421,1118.36194,79.7867737,2431.5835,35.9177589,2452.98145,16.283989,957.059875,5477.51172
1810.82483,63.1928444,2792.71606,22.5663185,2555.46582,63.931942,2305.37646,2191.20972,2483.58252,3335.24951,1877.45093,4825.69922,1368.21265,19.5622444,2180.07568,162.792206,2698.73145,128.197662,2146.55396,30.02882,2143.03735,3765.04663,2527.30835,2501.89307,1522.23108,196.409225,960.850708,86.2360001,2225.20825,15.7475471,2312.13574,4.35113907,1095.23535,5116.08105
1364.60071,7.28368759,2943.00317,45.6929207,1740.62256,56.2548637,1921.45105,1553.6427,1623.95239,2749.20459,1108.44373,5167.63916,1404.1543,27.6327133,2286.43408,246.727463,3313.25537,248.265259,2116.39404,24.3425369,1943.50476,4055.0708,1155.901,2337.12207,1305.10327,65.8988953,1166.77283,71.7997589,2259.08765,25.9041786,2352.05884,10.5261803,974.822021,4875.49316
1650.86987,19.1688538,3165.78149,93.3647156,2204.76392,30.0168991,2878.32031,2585.66138,2273.02319,2784.93164,1882.80347,4086.05347,1423.22778,7.97510147,2132.40381,161.468979,3113.57983,92.1010971,2358.00732,37.9323959,1751.12488,2382.6123,1764.21399,2215.19482,1284.38477,74.0408936,1212.50146,87.8691711,2087.2832,12.6361847,2164.01807,26.5836716,966.727722,3624.67773
1900.19604,13.08918,2498.86523,93.3647156,2532.24365,63.9200211,2345.25195,2827.72778,2573.99072,5120.03906,1595.48523,5547.17773,1260.30444,25.5465508,2466.97656,169.646744,3162.28857,145.554535,2780.71167,46.1220741,944.28064,4066.61035,1134.33594,2231.5979,1406.27625,96.7741013,1114.64258,68.1042633,2207.73218,28.5983086,2369.96411,29.7784805,1006.63898,5927.97998
1524.82983,42.0928001,2692.80664,64.8617706,2244.77051,8.05854797,2255.36816,2585.36328,1988.35132,1746.69031,2176.51123,5385.76855,1324.71326,21.1238861,1825.76184,110.757355,2914.36914,350.785248,2181.33936,10.5142593,1683.93848,4215.10938,1283.64563,1500.20117,1273.82275,82.1352005,1114.57104,98.6218414,2638.19702,11.3010406,2141.11816,27.0724297,1075.05322,5685.0791
1574.552,10.6096268,2412.70068,64.5637512,2760.74414,51.4864922,2144.53931,2584.75537,2387.44019,4977.84619,1811.19446,5156.38574,1264.48865,11.0387802,1719.52246,297.832489,2217.11401,221.10939,2232.89722,32.6991081,1805.30542,3863.7876,2148.60449,2242.36255,1240.36072,62.1080399,1045.14355,82.3140106,2580.47583,24.0683556,2481.38916,17.8813934,949.299316,5787.2417
1576.20911,43.5709953,2647.53101,92.9474792,2159.61938,20.0748444,2353.97827,2975.73804,3026.12793,3865.68311,2089.21436,5597.12646,1364.74365,29.2897224,1691.401,91.7673111,2835.84595,235.60524,2659.55933,33.5335732,2137.58936,4050.1355,1731.7533,1070.79749,1237.21362,72.7415085,1131.24854,72.7534332,2163.49365,14.75811,2417.50488,38.433075,867.700562,5083.93066
1866.24524,38.6118889,2853.73926,109.922882,1896.33374,29.4804573,2527.73755,3072.76245,2568.31641,3928.08911,1848.948,5326.85498,1243.69861,12.6600266,1633.88257,107.836723,3165.6145,235.52179,2380.01343,30.7917595,1826.27441,3191.84058,1939.12988,2267.07471,1323.60461,99.0271606,1213.76514,67.0433044,2182.03076,8.83340836,2227.19897,9.35792923,885.486572,5936.50342
1495.77856,37.2648239,2912.52148,37.9800797,2512.43115,13.9713287,2468.01367,3681.87427,1408.5531,3539.47876,1976.09668,4842.57959,1878.66687,11.8136406,2019.3219,145.804886,3327.94189,295.329102,2396.42847,30.708313,2143.74072,3318.73901,1625.70471,2391.50513,1327.63391,79.6794891,1409.59021,72.5388489,2363.62207,22.7689743,2505.44556,28.9320946,917.959229,5582.73779
1910.25732,33.1282616,2571.28467,80.9669495,2958.51221,72.9441681,2343.89307,3243.50586,2665.1145,3136.78979,2010.34546,5015.99316,1358.40173,6.35385513,2617.46655,118.219849,2830.69604,202.322006,2165.73486,19.2761421,1751.38708,4263.60352,1916.11047,2506.11304,1381.69531,52.4997711,1044.46411,75.1256943,2626.15674,44.8703766,2322.88843,8.79764557,1016.30688,4980.44482
1857.30457,47.6360321,3393.05396,87.5473022,2588.7251,57.3277473,2561.27124,3219.72363,2763.2356,4698.19287,1919.651,4816.46045,1308.52466,32.5322151,1898.1814,190.103058,2535.08081,297.06955,2775.99097,25.832653,1943.50476,3123.67676,1813.31641,2636.98096,1390.15918,87.8453217,1244.80725,89.3712006,2302.86133,20.5874443,2182.81738,14.770031,931.513306,4983.83057
2112.73438,58.38871,2510.02319,54.53825,2027.20166,32.6871872,2887.49927,3435.36133,2425.39648,3532.17114,1667.76184,4666.56689,1460.67139,15.8309937,2053.63037,209.784515,2572.41724,271.487244,2244.5083,69.6659088,2013.05151,3827.36914,1371.40747,1878.57153,1193.86914,74.3746796,966.215149,75.2210617,2255.16553,24.4736671,2318.16772,2.2649765,947.570801,5650.31787
1761.38879,34.9283218,2863.41895,65.0048218,2625.98999,61.6312027,2656.67432,2589.98877,1920.97424,3216.64819,1473.61755,5149.47168,1194.78699,15.1395798,2088.34399,237.584106,2847.19458,274.121765,2240.96777,32.5679779,1708.41211,3592.24072,1883.0896,1885.58105,1335.12024,61.5358353,1254.78503,62.1438026,2126.05005,17.2257423,2350.44946,11.1937523,845.96875,5817.16309
1569.16382,4.06503677,2415.09668,95.7608185,2306.18726,74.9945679,2477.479,2239.1438,2970.15894,4489.26709,1756.01245,4543.11377,1354.7063,13.4348869,1667.97632,70.5361328,2979.18311,122.201447,2037.69202,28.9320946,2127.27783,4198.80176,1553.44006,2058.1604,1362.7052,116.932388,1135.13464,71.0725784,2219.2002,25.3200531,2299.57104,6.41345978,1071.84644,4722.89307
1817.61975,63.097477,2323.854,66.1969147,2615.46362,56.2787056,2372.08594,2420.71143,2755.03394,3275.44214,1708.76978,5391.68115,1447.73718,22.5782394,1674.02026,127.804276,2582.19238,31.2566757,2076.29199,34.1773033,1389.83728,3586.67383,1754.65344,2570.52173,1168.52527,49.7817993,1259.7323,71.5374908,2205.33618,7.85589218,2343.35669,14.8534775,976.467163,5561.43506
1687.06177,35.4528427,3124.89282,81.372261,2478.09888,56.0760498,2235.96094,3720.53394,1795.28003,2249.21704,1534.49768,4015.32642,1201.85608,18.2628632,2074.05078,169.265274,2739.14331,95.8204269,2304.61353,36.6926193,2113.65234,3221.48804,1968.7533,1247.17957,494.146362,105.17836,994.193542,75.0303268,2483.55859,41.782856,2137.24365,20.0390816,1016.43799,5925.57178
1691.5083,24.5690346,2610.20654,57.5184822,2305.19775,53.7514687,3016.65063,3308.37964,2413.82129,3424.20337,2240.35986,5757.7251,1462.6145,25.4750252,1881.19409,165.247925,3149.35449,335.216522,2096.47412,23.9253044,2199.84058,3818.04712,1975.73901,1937.00793,1510.38171,73.2421875,1142.06079,94.2468643,2445.07788,17.3687935,2283.79956,31.3520432,1046.2522,5114.48389
